Organization Name,Organization Name URL,Categories,CB Rank (Company),Number of Articles,Estimated Revenue Range,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),Number of Alumni,Number of Enrollments,School Type,School Program,School Method,Number of Founders (Alumni),Headquarters Location,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Company Type,Investor Type,Investment Stage,Number of Portfolio Organizations,Accelerator Application Deadline,Category Groups
LCCS,https://www.crunchbase.com/organization/lccs,"Cloud Data Services, Information Technology","156,095",1,Less than $1M,,,,,,,,,,,,,"Kwun Tong, Kowloon, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,2,"167,781",,3.1,4.2,4.3,"3,126","4,089.62",-19.09%,66,-55.03%,1.95,-7.19%,52.38%,-9.49%,"6,287,462","1,285,237",25.69%,38,,,,,,,,,,,2010-01-01,year,,,For Profit,,,,,"Information Technology, Internet Services"
DMX Technologies,https://www.crunchbase.com/organization/dmx-technologies,"Information Technology, Software","159,580",1,$10M to $50M,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"171,610",,-0.4,-0.2,-0.5,,,,,,,,,,,,,1,,,,,,,,,,,1999-01-01,year,,,For Profit,,,,,"Information Technology, Software"
Automated Systems,https://www.crunchbase.com/organization/automated-systems,Information Technology,"160,072",,$100M to $500M,,,,,,,,,,,,,"Sha Tin, New Territories, Hong Kong",,501-1000,,,,,,,,,,,,,,,,,,,,,,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,"172,142",,0.8,0.7,1.5,"4,043","5,747.87",-39.3%,65,-28.35%,1.96,-6.71%,50%,12.4%,,,,8,,,,,,,,,,,1973-01-01,year,,,For Profit,,,,,Information Technology
Hidester VPN,https://www.crunchbase.com/organization/hidester-vpn,"Cyber Security, Information Technology, Internet, Software","161,283",2,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"173,448",,-0.4,-0.3,0.8,"1,136,790","1,074,306.98",-4.55%,443,-8.38%,8.94,6.04%,21.38%,1.24%,"35,523","1,746",5.17%,23,,,8,,,,,,,,2017-05-04,day,,,For Profit,,,,,"Information Technology, Internet Services, Privacy and Security, Software"
Astrum Holdings Limited,https://www.crunchbase.com/organization/astrum-holdings-limited,"Audio, Electronics, Information Technology","161,292",,,,,,,,,,,,,,,"New Territories, New Territories, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"173,458",,0,0.5,0.4,"13,822","18,889.92",-8.49%,184,-22.83%,3.19,-6.04%,32.58%,-10.77%,"1,786,095","46,354",2.66%,18,,,,,,,,,,,2008-01-01,year,,,For Profit,,,,,"Consumer Electronics, Hardware, Information Technology, Media and Entertainment, Music and Audio"
Regent (Holding) Limited,https://www.crunchbase.com/organization/regent-holding-limited,"Building Material, Consulting, Information Technology, Legal, Real Estate","162,240",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"174,492",,0.2,2.2,1.9,"12,085","21,902.7",-86.83%,58,696.8%,1.87,70.87%,41.82%,5.21%,"2,631,798","1,866,915",244.08%,7,,,,,,,,,,,,,,,,,,,,"Information Technology, Professional Services, Real Estate"
KeyChain Pay,https://www.crunchbase.com/organization/keychain-pay,"FinTech, Information Technology, Mobile Payments, Property Management, Rental","162,291",1,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1-10,Lawrence Lau,1,,,,Seed,2017-06-01,,,,Angel,,,,Angel,,,,Innovation Lead Holdings Ltd.,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"174,552",,0.4,5.1,8.1,"1,219","9,111.06",-0.67%,40,-47.5%,1.65,-47.02%,4.56%,-40.23%,"12,417,537","2,240,288",22.01%,14,,,,,,,,,,,2016-01-01,year,,,For Profit,,,,,"Commerce and Shopping, Financial Services, Information Technology, Mobile, Payments, Real Estate, Software"
KeptMe,https://www.crunchbase.com/organization/keptme,"Apps, Information Technology","162,372",1,Less than $1M,,,,,,,,,,,,,"Sha Tin, New Territories, Hong Kong",1,11-50,Steve Stojanovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"174,645",,-0.3,-0.3,-0.1,"10,672","12,212.95",-29.66%,663,321.7%,20.17,202.65%,4.59%,-25.62%,"1,236,636","-185,834",-13.06%,44,1,627,17,,,,,,,,2012-04-25,day,,,For Profit,,,,,"Apps, Information Technology, Software"
Onlan Capital Ventures,https://www.crunchbase.com/organization/onlan-capital-ventures,"Consulting, Information Technology, Machine Learning, Payments, Venture Capital","162,724",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"175,029",,0.2,0.7,2.8,,,,,,,,,,,,,2,,,,,,,,,,,2015-01-01,year,,,,,,,,"Artificial Intelligence, Data and Analytics, Financial Services, Information Technology, Lending and Investments, Payments, Software"
EVENTION,https://www.crunchbase.com/organization/evention,"Event Management, Information Technology, Mobile","164,655",,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1-10,Ping Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"177,134",,-0.4,0.3,1.7,"6,867","6,873.48",51.78%,37,-50.19%,3.3,73.37%,39.49%,-15.89%,"3,419,147","-1,887,387",-35.57%,13,,,14,,,,,,,,,,,,For Profit,,,,,"Events, Information Technology, Media and Entertainment, Mobile"
FileFactory,https://www.crunchbase.com/organization/filefactory,"Information Technology, Internet, Software","164,689",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"177,172",,-0.1,-0.2,-0.1,"6,942,087","6,158,060.79",10.47%,141,-7.17%,2.32,-4.65%,59.5%,2.24%,"11,742",-396,-3.26%,32,,,,,,,,,,,2005-01-01,year,,,For Profit,,,,,"Information Technology, Internet Services, Software"
SuperMap,https://www.crunchbase.com/organization/supermap,"Information Technology, Navigation","164,770",1,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1001-5000,Zhong Ershun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"177,262",,0.2,8.2,8.2,"98,979","151,287.12",20.51%,474,31.97%,7.01,19.41%,41.24%,-0.28%,"290,372","-61,555",-17.49%,17,,,,,,,,,,,1997-01-01,year,,,For Profit,,,,,"Information Technology, Navigation and Mapping"
DigiSat Technology,https://www.crunchbase.com/organization/digisat-technology,"Information Technology, Media and Entertainment, Video","165,407",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,1,5000000,USD,5000000,,2009-07-01,5000000,USD,5000000,Venture - Series Unknown,5000000,USD,5000000,Venture - Series Unknown,5000000,USD,5000000,Mekong Capital,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"177,951",,-0.6,-0.3,-0.8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,"Information Technology, Media and Entertainment, Video"
imSure,https://www.crunchbase.com/organization/imsure,"Information Technology, Insurance","167,620",,,,,,,,,,,,,,,"Wan Chai, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"180,382",,-0.3,-0.1,8.2,"32,746","35,994.7",-76.91%,33,-23.82%,2.97,0.24%,36.55%,-26.83%,"1,104,202","738,941",202.3%,43,,,17,,,,,,,,2017-01-01,year,,,For Profit,,,,,"Financial Services, Information Technology"
Abtitu,https://www.crunchbase.com/organization/abtitu,"Apps, Information Technology, SaaS, Software","168,541",,,,,,,,,,,,,,,"Kwun Tong, Kowloon, Hong Kong",2,11-50,"Lucas Fong, Sean Leung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"181,390",,0.9,-0.3,-0.2,"8,881","7,855.2",38.94%,124,2.99%,2.31,-18.72%,13.24%,-39.77%,"3,032,230","-19,054",-0.62%,7,1,210,,,,,,,,,2015-01-01,year,,,For Profit,,,,,"Apps, Information Technology, Software"
Anglo Eastern Group,https://www.crunchbase.com/organization/anglo-eastern-group,"Consulting, Information Technology, Transportation","169,728",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,10001+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"182,691",,0.6,3.8,3.8,351,"14,430.35",-94.38%,136,-14.62%,6.3,115.1%,25.74%,-14.29%,"14,649,897","11,410,575",352.25%,15,,,,,,,,,,,,,,,For Profit,,,,,"Information Technology, Transportation"
AdsBridge,https://www.crunchbase.com/organization/adsbridge,"Advertising, Affiliate Marketing, Artificial Intelligence, Information Technology, Marketing, Robotics, SaaS, Software","170,302",1,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,11-50,Alex Omelianovych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"183,309",,0.3,0.7,0,"64,588","82,848.11",-23.06%,373,19.51%,4.38,13.92%,49.12%,-4.52%,"534,242","81,385",17.97%,54,,,15,,,,,,,,2013-01-01,year,,,For Profit,,,,,"Advertising, Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Sales and Marketing, Science and Engineering, Software"
Popmach (Asia) Company Limited,https://www.crunchbase.com/organization/popmach-asia-company-limited,"Computer, Information Technology, Software, Virtual Reality","170,496",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"183,521",,-0.2,0,3.7,"12,352","5,405.17",46.93%,158,-21.98%,3.02,-19.84%,68.97%,8.52%,"1,884,595","-2,069,768",-52.34%,21,,,,,,,,,,,2015-01-01,year,,,For Profit,,,,,"Consumer Electronics, Hardware, Information Technology, Software"
Xccelerate,https://www.crunchbase.com/organization/xccelerate,"Artificial Intelligence, Blockchain, Cloud Computing, Higher Education, Information Technology, Training","170,616",,,,,,,,,,,,,,,"Causeway Bay, Hong Kong Island, Hong Kong",1,11-50,Lavine Hemlani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"183,651",,-0.3,-0.2,8.2,"10,623","16,604.45",-52.39%,188,94.2%,10.84,233.32%,41.32%,17.67%,"1,387,542","42,688",3.17%,46,,,,,,,,,,,,,,,For Profit,,,,,"Artificial Intelligence, Data and Analytics, Education, Information Technology, Internet Services, Science and Engineering, Software"
Enuma Technologies,https://www.crunchbase.com/organization/enuma-technologies,"Bitcoin, Blockchain, CRM, Information Technology, Software","171,441",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",2,11-50,"Antoine Cote, Lionello Lunesu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"184,561",,-0.3,-0.3,2.1,"1,170","1,861.38",1.6%,1,-97.75%,1.06,-16.07%,93.94%,15.73%,"12,571,685","580,125",4.84%,17,,,,,,,,,,,2015-01-01,year,,,For Profit,,,,,"Financial Services, Information Technology, Payments, Sales and Marketing, Software"
Trela Intelligence,https://www.crunchbase.com/organization/trela-intelligence,"Information Technology, Internet of Things","171,741",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,1-10,,1,,,,Seed,2017-06-01,,,,Seed,,,,Seed,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"184,884",,0.2,-0.4,-0.4,,75.78,-100%,,,,,,,,,,13,,,5,,,,,,,,2017-06-01,day,,,For Profit,,,,,"Information Technology, Internet Services"
Master Concept,https://www.crunchbase.com/organization/master-concept,"Apps, Cloud Data Services, Information Technology, Internet, Software","172,727",,,,,,,,,,,,,,,"Kwun Tong, Kowloon, Hong Kong",2,101-250,"Dennis Wong, Derek Chan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"185,978",,-0.4,-0.2,8.1,"36,461","29,204.23",10.41%,108,9.26%,3.91,91.84%,83.61%,3.75%,"930,453","-341,243",-26.83%,36,1,,17,,,,,,,,2003-10-01,day,,,For Profit,,,,,"Apps, Information Technology, Internet Services, Software"
CITIC Telecom,https://www.crunchbase.com/organization/citic-telecom,"Information and Communications Technology (ICT), Information Technology, Telecommunications","176,414",6,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,501-1000,,,,,,IPO,,,,,,,,,,,,,,,,2,Made Acquisitions,,,,,,,,,,,,Public,2007-04-13,,,,,,,,,1883,https://www.crunchbase.com/ipo/citic-telecom-ipo--ee8ceef4,HKG,6,"190,012",,0.5,0,2.8,"16,380","26,448.07",-71.26%,267,414.24%,4.38,158.85%,34.18%,6.99%,"1,541,418","560,178",57.09%,12,,,13,,,,,,,,2000-01-01,year,2007-04-13,day,For Profit,,,,,"Hardware, Information Technology"
Storeganise,https://www.crunchbase.com/organization/storeganise,"Automotive, CRM, Enterprise Software, Information Technology, Internet, Logistics, SaaS, Self-Storage, Software","176,805",3,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",2,1-10,"Charles Davison, Miles Davison",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"190,430",,-0.2,-0.1,-0.6,634,"1,055.86",18.4%,180,332.7%,13.7,224.91%,0%,-51%,"9,930,557","-3,135,503",-24%,26,,,13,,,,,,,,2015-05-01,month,,,For Profit,,,,,"Information Technology, Internet Services, Real Estate, Sales and Marketing, Software, Transportation"
Kazoo Technology,https://www.crunchbase.com/organization/kazoo-technology,Information Technology,"178,983",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",4,1-10,"Alan Lau, Chris Lee, Kendall Lo, Teresa Leung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"192,787",,0.3,1.8,8,45,168.91,-54.3%,,,1,0%,100%,0%,"34,850,583","2,171,036",6.64%,20,2,,,,,,,,,,,,,,For Profit,,,,,Information Technology
Helios.ai,https://www.crunchbase.com/organization/helios-ai,Information Technology,"179,374",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"193,208",,1,7.7,8,290,93.82,,46,,2.07,,64.32%,,"20,564,149",,,25,,,,,,,,,,,,,,,For Profit,,,,,Information Technology
Triangle CRM,https://www.crunchbase.com/organization/triangle-crm,"Advertising, Information Technology, Internet","179,473",,,,,,,,,,,,,,,"Wan Chai, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,2,"193,317",,-0.5,-0.4,-0.6,,21.9,,,,,,,,,,,23,,,6,,,,,,,,2007-01-01,year,,,,,,,,"Advertising, Information Technology, Internet Services, Sales and Marketing"
ii5,https://www.crunchbase.com/organization/ii5,"Consulting, Information Technology, Venture Capital","179,529",,$1M to $10M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,51-100,Brendan Blumer,1,,,,Seed,2015-07-12,,,,Seed,,,,Seed,,,,Nest,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"193,374",,-0.2,-0.1,-0.5,,,,,,,,,,,,,3,1,,,,,,,,,,2013-01-01,year,,,For Profit,,,,,"Financial Services, Information Technology, Lending and Investments"
CSC Asia Pacific Limited,https://www.crunchbase.com/organization/csc-asia-pacific-limited,"CRM, Crowdfunding, Information Technology, Venture Capital","181,103",7,$1M to $10M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,51-100,,,,,,,,,,,,,,,,,,,,,,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,"195,075",,-0.4,-0.1,-0.3,,246.24,-100%,,,,,,,,,,15,,,16,,,,,,,,2009-06-02,day,,,For Profit,,,,,"Financial Services, Information Technology, Lending and Investments, Sales and Marketing, Software"
Breakthrough,https://www.crunchbase.com/organization/breakthrough,Information Technology,"181,243",,,,,,,,,,,,,,,"Kwun Tong, Kowloon, Hong Kong",1,11-50,Pak Hou Chau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"195,228",,-0.5,-0.5,8,,158.95,-100%,,,,,,,,,,3,1,,9,,,,,,,,2016-01-01,year,,,For Profit,,,,,Information Technology
Bonafide,https://www.crunchbase.com/organization/bonafide-2,"Consulting, Information Technology","181,772",,,1,1,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"195,815",,0.6,2.1,4.1,561,413.27,-8.18%,,,1,0%,100%,0%,"18,051,990","707,895",4.08%,35,,,,,,,,,,,,,,,For Profit,,,1,,Information Technology
The Other Fruit®,https://www.crunchbase.com/organization/the-other-fruit,"Education, Information Technology, Internet","181,882",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"195,934",,-0.1,1.8,0,"5,449","2,448.13",75.64%,23,-28.28%,1.18,0.31%,58.35%,-5.65%,"6,020,699","-2,325,100",-27.86%,16,,,,,,,,,,,2018-01-01,month,,,For Profit,,,,,"Education, Information Technology, Internet Services"
Chain of Things,https://www.crunchbase.com/organization/chain-of-things,"Blockchain, Information Technology","183,066",1,$1M to $10M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",4,1-10,"Conor Colwell, Doug Irwin, Hans Lombardo, Luke Johnson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"197,230",,-0.3,-0.4,-0.7,"1,153",924.35,-24.69%,5,-88.93%,1.14,-16.26%,85.72%,41.93%,"12,799,969","2,339,493",22.37%,6,,,8,,,,,,,,2016-04-28,day,,,For Profit,,,,,Information Technology
Aenco,https://www.crunchbase.com/organization/aenco,"Blockchain, Cryptocurrency, FinTech, Health Care, Information Technology","185,050",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"199,388",,1.7,3.5,8,"4,342","2,762.33",25.12%,77,633.9%,2.38,32.96%,22.93%,-22.64%,"5,418,006","-1,175,931",-17.83%,4,,,,,,,,,,,2018-01-01,year,,,For Profit,,,,,"Financial Services, Health Care, Information Technology, Payments, Software"
Appysport,https://www.crunchbase.com/organization/appysport,"Information Technology, Sports","185,854",,,,,,,,,,,,,,,"Causeway Bay, Hong Kong Island, Hong Kong",1,1-10,Marine Boris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"200,261",,-0.1,-0.1,7.9,"10,129","2,901.61",135.53%,30,7.18%,1.85,-25.97%,63.28%,45.83%,"3,222,125","-1,919,377",-37.33%,16,,,,,,,,,,,2019-01-01,year,,,For Profit,,,,,"Information Technology, Sports"
Set Sail Software,https://www.crunchbase.com/organization/chatbot-com-hk,"Information Technology, Mobile Apps, Robotics, Social Media, Software","188,779",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"203,479",,0,-0.2,1.7,"17,915","18,524.84",-78.78%,7,"107,263.19%",1.01,0.88%,8.66%,-26.54%,"2,509,233","1,657,150",194.48%,20,,,12,,,,,,,,2015-03-01,month,,,For Profit,,,,,"Apps, Hardware, Information Technology, Internet Services, Media and Entertainment, Mobile, Science and Engineering, Software"
Rehab Robotics,https://www.crunchbase.com/organization/rehab-robotics,"Education, Health Care, Information Technology, Robotics","189,836",,$1M to $10M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"204,625",,-0.2,-0.1,-0.2,"1,283","1,278.85",29.22%,23,-88.89%,5.33,30.05%,14.57%,-1.69%,"8,101,258","-2,295,500",-22.08%,18,,,,0,0,Medical Or Veterinary Science; Hygiene,,,,,2008-01-01,year,,,For Profit,,,,,"Education, Hardware, Health Care, Information Technology, Science and Engineering, Software"
Mycoin,https://www.crunchbase.com/organization/mycoin,"Bitcoin, E-Commerce, FinTech, Information Technology, Internet","190,360",1,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"205,192",,-0.4,-0.6,-0.3,,13.32,,,,,,,,,,,11,,,,,,,,,,,,,,,For Profit,,,,,"Commerce and Shopping, Financial Services, Information Technology, Internet Services, Payments, Software"
Serisys,https://www.crunchbase.com/organization/serisys,"Information Services, Information Technology, Risk Management","191,161",1,$1M to $10M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"206,052",,1.7,1.9,-0.2,135,249.73,-73.56%,2,-96.99%,1.18,-75.96%,81.58%,54.59%,"30,099,333","17,251,781",134.28%,12,10,"26,244",,,,,,,,,2007-01-01,year,,,For Profit,,,,,Information Technology
Praxonomy,https://www.crunchbase.com/organization/praxonomy,"Information Technology, Meeting Software, Software","193,258",,,,,,,,,,,,,,,"Wan Chai, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"208,326",,-0.1,2.6,3.1,,191.09,-100%,,,,,,,,,,32,,,,,,,,,,,2017-07-01,month,,,For Profit,,,,,"Information Technology, Messaging and Telecommunications, Software"
Sandbox Global,https://www.crunchbase.com/organization/sandbox-global,"Developer APIs, Gaming, Information Technology","196,231",2,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"211,567",,0,-0.3,-0.1,502,293.2,,87,,2.87,,4.54%,,"15,159,296",,,23,37,"14,048",13,,,,,,,,2010-06-01,day,,,,,,,,"Gaming, Information Technology, Software"
TopFun,https://www.crunchbase.com/organization/topfun,"Digital Entertainment, Information Technology, Internet","196,321",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,,,1,12500,USD,12500,Seed,2014-02-01,12500,USD,12500,Seed,12500,USD,12500,Seed,12500,USD,12500,Cyberport Hong Kong,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"211,659",,-0.4,-0.5,-0.6,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,"Information Technology, Internet Services, Media and Entertainment"
Palapple (Hong Kong) Limited,https://www.crunchbase.com/organization/palapple-hk-limited,"Information Technology, Software","196,689",7,$1M to $10M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,11-50,Peter Choi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"212,065",,1.9,0.4,-0.4,"5,579","5,829.03",-13.27%,10,-50.45%,2.1,91.95%,56.62%,-14.76%,"4,622,362","-154,241",-3.23%,16,10,25,7,,,,,,,,2006-11-01,day,,,For Profit,,,,,"Information Technology, Software"
Wave Commerce,https://www.crunchbase.com/organization/wave-commerce,"Digital Marketing, E-Commerce, Information Technology, Loyalty Programs, SaaS, Software","196,915",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",2,11-50,"Rolland Yip, William Chan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"212,303",,-0.5,-0.4,7.5,"2,826","3,555.34",-20.98%,33,-68.44%,1.37,-33.83%,84.21%,41.21%,"7,190,270","1,584,667",28.27%,23,,,,,,,,,,,,,,,For Profit,,,,,"Commerce and Shopping, Information Technology, Sales and Marketing, Software"
Lumi Technologies,https://www.crunchbase.com/organization/lumi-technologies,Information Technology,"197,358",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"212,784",,0.8,-0.1,7.9,"16,029","12,387.65",-20.46%,81,20.98%,2.59,-50.9%,44.48%,-0.59%,"1,719,571","550,919",47.14%,37,,,,,,,,,,,2017-01-01,year,,,For Profit,,,,,Information Technology
Allied Control,https://www.crunchbase.com/organization/allied-control,"Consulting, Electronics, Energy Efficiency, Industrial, Information Technology, Manufacturing","197,525",21,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"212,963",,-0.2,-0.4,1.8,"14,979","7,591.96",10.57%,14,-41.36%,1.13,-19.62%,42.57%,-18.27%,"2,647,258","175,073",7.08%,37,,,,,,,,,,,2012-01-01,year,,,For Profit,,,,,"Consumer Electronics, Energy, Hardware, Information Technology, Manufacturing, Sustainability"
